Order,AoA,Mach,Reynolds,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
4,-7,5,7000,10.886868944011042,-11.855116369887323,3.4714229168477257,-1.1185178240241411,-1.993408659521892,-1.0593302238120852,0.8012105895128387,0.7287305947248839,0.8749351975636871,0.5507068238381373,0.1043484351768658,-0.1224927253974349,-0.2680405557662206,-0.2398286401823957,0.1736863664335937,-0.0352048822397423,-0.278748930842202,-0.10320404572093,0.0684816178895409,0.0867340420433911,0.0649133314678224,0.0587813363335439,-0.0988608746970582,0.0620344515878682,-0.0332171059088979,0.0599901248221728,0.0491543582025542,0.0182890115909221,0.0081563298177629,0.0622828202154746,-0.0310027268801747,-0.0184825507104133,-0.0526227278732592,-0.0125848076299183,-0.0059853160845501,0.01126351753703,0.0252519295182674,-0.0108308175867176,0.0060452431261426,-0.0064055210353358
2,-7,5,8000,11.119290923792724,-12.324374409829115,3.370284576220393,-1.25376436868571,-1.5521648008014033,-1.052141439886918,0.4198163650529993,0.5697998157640262,0.4800067269909858,0.6960460664212522,-0.3960285882722369,-0.0502049603328998,0.2472990078846277,0.0771955424077985,0.3406832909858692,-0.0671282878746351,0.0639750457990336,-0.035918358512798,0.179132819561258,-0.0497769276886846,0.1014569243740037,0.0818824829422442,0.0826680155049717,0.0274085256571651,0.0109872132273228,-0.0503669232511807,-0.059889130794282,0.0180932792884447,0.0432576516077712,0.0234825130559462,0.0405649547244263,-0.0273356408547803,0.03760281875009,-0.0519544618411486,0.0311177695026716,-0.0117275283670908,-0.0219883411222584,0.0396367423124202,-0.0270190579145156,0.0344597255135342
4,-7,5,8000,11.004040086816811,-12.013100822560167,3.3633101623988333,-1.4814629999425444,-1.8862685078852448,-1.2183821067847187,1.021615924763554,0.9051779404390844,0.8364580828824649,0.6871962057649065,0.1714308524001313,-0.2092006703269913,-0.2122796450853612,-0.2653016829848056,0.2222980418077577,0.0147865316663357,-0.3258082685056435,-0.1404375053961952,0.1018087084019776,0.0384273724222429,0.0757272852202358,0.0862467379925433,-0.1343219075433622,0.0604234352467862,-0.0099141690489141,0.0568012767933645,0.0252167254462933,-0.0021650371258805,0.0082576166642511,0.0810593919447482,-0.0447939932071888,-0.0116554088835646,-0.0390400910989052,-0.0547033426727064,-0.022865720967822,0.0227058292250667,0.02060547387094,-0.0051564459645946,0.007174638661198,-0.0108541886138791
2,-7,5,9000,11.226260913701932,-12.467011924125742,3.2695429548653303,-1.5453093526357302,-1.4314444066785743,-1.168648624814969,0.5662435448794539,0.6957912295615957,0.4064523956991398,0.7928314185153209,-0.3588247619687634,-0.0999320569190521,0.3178740045121595,0.0791747495852852,0.3870581399094591,-0.0434660289382123,0.0448261668307104,-0.0516158845537657,0.1991930950777102,-0.0918559836791693,0.1157388976199142,0.092882475333074,0.0690476490639365,0.0379863601857666,0.0263578019235495,-0.0645481852306638,-0.0701160745430875,0.0124712315406145,0.0609104800611054,0.0156592420667256,0.0356456684152976,-0.0175250511617236,0.0512216551094485,-0.0820628138406008,0.0179115435249284,-0.0151285560471927,-0.0330311440293252,0.0423844972769417,-0.0287768648277256,0.0413020309264914
4,-7,5,9000,11.09541803303224,-12.143109139037392,3.277719545178843,-1.7958798180120077,-1.79672886365383,-1.3548071143945442,1.21355245953757,1.0547768346865118,0.8084535159389685,0.8173668596126663,0.226614605956596,-0.2905006648361667,-0.161244085519373,-0.2852341659719786,0.2676818197837776,0.0734326627383076,-0.3612735290467426,-0.1836815157736138,0.1250624525222774,-0.011782181782423,0.0847807176979811,0.1116256757285067,-0.168318032307089,0.0612866346373095,0.0154809101931806,0.0533586964047224,0.0052495771330574,-0.0247119348482267,0.0118327321039484,0.0946849303300557,-0.0602915838724266,-0.0021751737762356,-0.0221884206650797,-0.1015341719826037,-0.0401751713754886,0.0344516596114258,0.0152197662699691,0.0016469570677745,0.0063553632446181,-0.0152326973304954
2,-6,1,3000,-12.35479620434118,-1.3637070293826588,0.6866999460324084,0.65887860783912,0.2619229711280187,-0.4136476159022595,0.355911755763877,-0.4211760496032516,0.0866666339039674,-0.0434385554725803,0.0223208752437843,-0.0098409696588286,-0.0380649875015109,0.135160550736477,-0.0542841989735454,-0.0512497283692701,-0.0065060222169421,-0.0756722095637933,0.0440558357319092,-0.0362290004428129,0.0852383108424239,-0.0642117637101274,-0.0083720246632384,-0.008750786348895,-0.0010213871630424,0.0021237186043431,-0.0152232613534075,-0.0422667570257531,0.0090457420199618,0.0100464229719777,-0.0270980316926185,0.0026550669521834,0.0098725463820759,0.0035735899836332,-0.001426525891424,-0.0002794299002905,-0.0077366889915739,-0.0086738291242868,-0.005327557475198,-0.0121731513244571
4,-6,1,3000,-12.361781792787554,-1.477067801075442,0.7202812876615337,0.6287861001933421,0.2687618945102654,-0.4319423122023917,0.4527022226078145,-0.28133042872741,-0.0089641171855219,-0.1307580526105126,0.1064925678127796,-0.0095725819123508,-0.1178402555495168,0.1085967389867519,-0.0435559012411137,-0.0518706585800669,-0.0006439683809741,-0.0494787214880356,0.03107606906951,-0.015375834400985,0.0167394107866312,-0.0373332645460767,-0.0139628105501438,-0.0109168577806695,-0.0123717668789166,-0.0051033192050318,0.0011497319727797,-0.0125313968028821,-0.0109030641400564,0.0292468374034502,-0.008692258794418,0.0105769110202122,0.0017590109103018,-0.0238992000094112,0.023243302858842,-0.0137440817040424,-0.0025895321310814,-0.0031196618042665,-0.0179559784600927,0.0088581439063654
2,-6,1,4000,-12.257087232110088,-1.4426233290023365,0.5790489286950455,0.5666443319372086,0.3329953131867864,-0.4497990382237329,0.3792092989614428,-0.407883457961364,0.0521103054925642,-0.028557501051912,0.007666159534351,-0.0114434434762038,-0.00399469364773,0.117381108716335,-0.0377389559314554,-0.0476697214786613,-0.0042085978081709,-0.0416137363251174,0.0408529638856299,-0.0191886616503846,0.069198992685935,-0.0562947869722023,-0.0112464339571418,0.0100285110366694,-0.0116434818178728,0.0042420865317461,-0.0100672256603436,-0.0350324778991736,0.0168538211277357,0.0088881282984529,-0.0225414961786258,-0.0056390040090652,0.0049554816631735,0.0089502163319235,-0.0057040988911243,0.0018587750849392,-0.0057158780315293,-0.0023908808623464,-0.0001856826452527,-0.0064536285250341
4,-6,1,4000,-12.265191879007844,-1.585574446443619,0.6282125255986735,0.5016281372947523,0.349296115748117,-0.4870488298906996,0.4982905096961505,-0.2274137446918645,-0.066843349432445,-0.1249225854738255,0.1027656498572814,-0.0191686453701075,-0.0883248230637654,0.0941523756127287,-0.0282769750166798,-0.0362386862273935,0.0131915951806209,-0.0150480285176137,0.0235166193024253,0.0058882865988067,-0.0125866930938335,-0.0211345261419635,-0.0062251257911303,-0.001943092761583,-0.0192109822338971,0.0004635981578967,0.0069831831364448,-0.0126883835403895,-0.0097636353488664,0.0299210354031741,-0.0008885907489585,0.0003177144114709,-0.0075524712421782,-0.0146717721508528,0.0233741411562996,-0.0131733631035629,0.0020504818727217,-0.0023304083219196,-0.0119339818900632,0.0138458715390315
2,-6,1,5000,-12.188195621520467,-1.5006625788721604,0.5009860285471128,0.4934092651035358,0.3898027237443534,-0.4807787120513216,0.3958964989433213,-0.3958317814318915,0.0256088869958763,-0.0131581167910975,-0.0027269846369115,-0.0110133552058483,0.0208731399049872,0.1061373262940841,-0.0260752905083414,-0.0392868959808098,-0.000409195846473,-0.0184800560014841,0.0350611739940601,-0.0089739563792617,0.0572582180621958,-0.0502696088606066,-0.0128043079533272,0.0260536925283751,-0.0180363589366738,0.0057890090332514,-0.0058816352886481,-0.0304927468640183,0.0230347790177712,0.0056704788031147,-0.0197531757188466,-0.0103458129091525,0.0012364299550756,0.0114716083859195,-0.0087555294260563,0.0036977108492625,-0.0052871068173245,0.0013522853447471,0.0026819101641263,-0.0025788218258112
4,-6,1,5000,-12.200762195965131,-1.6683032595306346,0.569457455589927,0.3968011704877499,0.4098219457944574,-0.5348722399239974,0.5370101705733659,-0.1797087637919157,-0.1122926005361393,-0.1129059234957362,0.1028617232130626,-0.0282455297187328,-0.0655888303143312,0.0879715939224492,-0.017850229122565,-0.0137108654104567,0.0295685273381747,0.0067292876652922,0.0117938231426522,0.014897305639102,-0.035709280546284,-0.0101333869696852,0.0008260489552578,0.0049429339411329,-0.0199086385718991,0.0040345712688849,0.0110552995279147,-0.0177954508006801,-0.0094526283981557,0.026297451567871,0.0039754197629856,-0.0049845820358798,-0.0147880546783705,-0.0088646531599354,0.0215824910014246,-0.0130193040458257,0.0061983365078063,-0.0051313209639851,-0.0070298883059567,0.0166660815013505
2,-6,1,6000,-12.136384900963971,-1.5459090159089772,0.4412098898581327,0.4332185088098122,0.4364078007534798,-0.5073598212802719,0.4088264626177045,-0.3852733045201533,0.0040798775023336,0.0015730244542595,-0.0105529997660889,-0.009789077307246,0.0401620560942004,0.0986724686022386,-0.0172584034574673,-0.0290991254965796,0.0040593511306343,-0.0016903896449838,0.0284387382325905,-0.0027596693385879,0.0479329649117562,-0.0455162276027677,-0.0138573589442437,0.0399210150744894,-0.0221403154813227,0.0070443716149406,-0.0023467921192684,-0.0274642373289423,0.0282913606259829,0.0015636934554589,-0.0180429964864153,-0.0131786072696178,-0.0016244323028363,0.0124202810383245,-0.0112810678205385,0.0052888135482008,-0.0054775005434188,0.0037394642308071,0.0043895417179212,0.0003016972784668
4,-6,1,6000,-12.155450136232467,-1.7344670013691774,0.5309732008504695,0.3088610584601834,0.4555866471839579,-0.5759776195553947,0.5714238983510089,-0.1377517149866407,-0.1487621272006354,-0.0983063565035142,0.1050214780982047,-0.0377757926029556,-0.0465974268507445,0.0863450142656032,-0.0095572343521155,0.0109445987027207,0.0461998484290081,0.0213930583616732,-0.0005595429937801,0.0166288063504508,-0.0550351554753072,-0.0025155552676888,0.0065696832165781,0.0104881272725783,-0.0175760723648827,0.0061160521051784,0.0139723655445391,-0.0252464251900119,-0.0094588172765517,0.0204383772276929,0.0070954319840051,-0.0072751329416239,-0.0200141305854181,-0.0055236945127412,0.0183539684199764,-0.0130497818539459,0.0103182415450248,-0.009681906254521,-0.0025423562242136,0.0186489067567783
2,-6,1,7000,-12.095659649495408,-1.5826885136935318,0.3936559511441593,0.3824439876797714,0.4755230350125241,-0.5304227438518232,0.4194236717261512,-0.3759850799071266,-0.0140956190503871,0.0153109362249509,-0.0166705139273461,-0.0082436628226056,0.0557695883346571,0.0935853832453883,-0.010248395256584,-0.0183544368268044,0.0088189378361829,0.0110899286015413,0.021688483113344,0.0009604792671085,0.0403922607067658,-0.0416540114076424,-0.0146902682424117,0.0520939118047899,-0.0248924828197924,0.008115114500503,0.0007152243752177,-0.0253464569718602,0.03293585796747,-0.0029194794251505,-0.0170409107895196,-0.0149165743170647,-0.003893513533457,0.0124443279812784,-0.0135303594524962,0.0066803325608388,-0.0059426636275924,0.0053304891069344,0.0054242608092157,0.0025831038040121
4,-6,1,7000,-12.122501956231396,-1.789101687347555,0.5056652993354289,0.2339520337879988,0.4902478499675081,-0.6114167455819919,0.6026834934673164,-0.1008273903527681,-0.1783994295181832,-0.0829236686238767,0.1083902344954453,-0.0478473596598687,-0.0299732359357395,0.0873572091656016,-0.0023075023941654,0.035686463143493,0.0619559911762054,0.0316802035071062,-0.0119824132805576,0.0141352818862985,-0.0716408269479221,0.0029057571764618,0.0110222347250588,0.0152543072234528,-0.0136717319237387,0.0070972958870919,0.016014084031851,-0.0337177811273045,-0.0095242038364061,0.0134224951424174,0.0091662930065834,-0.0076725806862584,-0.0236015472153935,-0.0038943883226602,0.0140895997623888,-0.0131194178245425,0.0142475985551188,-0.014955971439016,0.0018145769454256,0.0203608363123031
2,-6,1,8000,-12.062603900766645,-1.6135336128056783,0.3547368328160094,0.338717575046276,0.5089856113990012,-0.5506742862149396,0.4284547955381125,-0.3677249007983107,-0.0298504916789696,0.0280137804227277,-0.02158303667819,-0.0065702348741311,0.0687860935447106,0.0900824572927321,-0.0044693952712431,-0.007621221317503,0.0136965549444965,0.0211701590304089,0.0150830410134976,0.0030389979538215,0.0341051114774845,-0.0384369053216688,-0.015410125125069,0.0629216109995761,-0.0267971951431575,0.0090434769137849,0.003426088078637,-0.0237998938104993,0.0371535984002588,-0.0075401870491826,-0.0165008332656435,-0.0159766098058979,-0.0057516645225531,0.0118914238480865,-0.0156209867480121,0.0079141351458142,-0.0065282892335913,0.0064027956887908,0.0060584580525469,0.0044810454274396
4,-6,1,8000,-12.09799907594552,-1.8352657019357324,0.4892454090322151,0.1693511858597952,0.5165017180406005,-0.6421672647953487,0.6314130567620819,-0.0682578586608373,-0.2026370756558508,-0.0675736759576068,0.1124560111377228,-0.0582629369798222,-0.0150080349451017,0.0899274671572187,0.0043286059832563,0.0596059709018099,0.0763719542086046,0.0391332177222158,-0.0218798687007451,0.0092239227597609,-0.086119809713988,0.0068993901321276,0.0143815638240952,0.0196562890844432,-0.00894846642267,0.0072817625590071,0.0172427419931108,-0.0424192723545239,-0.0094247348591381,0.0058398832461816,0.0105601825011377,-0.0069021293241868,-0.0258633618785324,-0.0034696975088899,0.0091605175877769,-0.0131009169380112,0.0177323560316617,-0.0203687714155054,0.0061627111010185,0.0220287705075579
2,-6,1,9000,-12.035107479050218,-1.6400263497357177,0.3221714007242404,0.3004422650854629,0.5380844021003702,-0.568643145444635,0.4363657294196272,-0.360284657248954,-0.0437799579789599,0.0397420669096657,-0.025610650637161,-0.0048753198439575,0.0799040429225883,0.0876732700528268,0.0004290819145802,0.0028562157654489,0.0185914397239558,0.0293427989751267,0.0087313979172498,0.0040110938410547,0.0287418384884035,-0.0357208943172429,-0.0160662512461228,0.0726487613931833,-0.0281292858620431,0.0098527574771262,0.0058554230373317,-0.0226323103565786,0.0410437094935922,-0.01217428667106,-0.0162957254639188,-0.0165850039903747,-0.0073050681670155,0.0109851713962354,-0.0176004955989316,0.0090034760623511,-0.0071689791820062,0.0071329896960574,0.0064325771191911,0.0061175584701644
4,-6,1,9000,-12.07947617803513,-1.8749913164024656,0.4789152969341468,0.1130760928520389,0.5364319274760796,-0.6690338858976814,0.6579878404565471,-0.0393970785114496,-0.2225195948083737,-0.0525108475328546,0.1168594692747372,-0.0687810382318269,-0.0013356787754239,0.0934341005674339,0.0105396698079277,0.0822848625703109,0.0893565105430816,0.0447248821815289,-0.0301464173394626,0.0029244643894787,-0.0989084163285117,0.0099391866933778,0.0168099904098968,0.0239845025397196,-0.0038092152702257,0.0068872893074951,0.0176724423075114,-0.050848828658878,-0.0090367049748194,-0.0019708166336599,0.0114363594818095,-0.0054401688977319,-0.0270153490849498,-0.0039516439200774,0.0039146951912123,-0.0129171445173766,0.0205973920142118,-0.0256020440544578,0.0105378057482508,0.0237126381703735
2,-6,2,3000,-6.875840773067726,-3.1126309484669084,0.8335109254844619,0.2724653517037208,0.1892577391883689,0.6057178709377936,0.3611907309527852,-0.6384566203669301,0.1581939393573418,-0.0859248668725788,0.0229470891991219,0.0161575479595736,-0.0523578824666695,0.1689318737593992,-0.067440855150496,-0.0276697333315675,0.0097086794264699,-0.0743951703037085,0.0475005125379454,-0.0502166663446545,0.0881084772728256,-0.0562928970995427,-0.0057681599977942,-0.0513826651040796,-0.0040615648196542,0.0250705412793713,-0.0179866585145494,-0.0191039353970958,0.0052015265109407,0.0292083504525428,-0.0197822701101715,0.0141407766937902,0.0062839366471654,-0.0059535394838391,-0.010433390504622,0.0173537465350176,-0.0046400201387702,-0.0094297474274871,-0.0052164601177813,-0.0152437532035367
4,-6,2,3000,-6.896657565152411,-3.1777108320295238,0.8944820949546628,0.2124107698264025,0.1520940205443983,0.567901896486684,0.5232740504662168,-0.4503077625686846,0.0567876758477809,-0.251332359776826,0.1615664509785862,0.0106991354620551,-0.1813832569921421,0.1040986170071046,-0.0778097288050959,-0.0300918465540821,-0.0140707119431725,-0.0597821524577257,0.0263487210016246,-0.0195850333096085,0.0239112244272415,-0.0436383532373061,-0.0046324756126877,-0.0321316657015572,-0.0123048981947029,0.0097778722131428,-0.0066275609226889,0.0303864430131188,0.0082097597612337,0.0366437359318222,0.0053418986934619,0.0296850742178822,0.0155271197288118,-0.0392626732409611,0.0201970560438145,-0.0074790786596663,-0.0078550675895949,0.0068563481231002,-0.0301078714299931,0.0120305468699267
2,-6,2,4000,-6.680247742539057,-3.296503033914305,0.6227179236540048,0.0488001139673366,0.3507901069283054,0.5136853305758838,0.4346609659054063,-0.5613923953664307,0.0565392938983898,-0.0608218452524591,0.0100001555715858,0.0085332867329154,0.0057030107911391,0.1490243072434789,-0.0323843325535918,-0.0319840611115963,0.0198714805602662,-0.0137902820896649,0.043666833972761,-0.0195230625940667,0.0534118601244211,-0.0417369604805633,-0.006339079367742,-0.0230251770549231,-0.0241383518310844,0.0279315375451765,-0.0049167131287074,-0.0016195368960585,0.0153429321921844,0.0278326013145296,-0.0127579138243377,0.0022936641045039,-0.0057590539945122,0.0033964858589495,-0.0112932875605905,0.0172200981464157,0.0001325004715062,-0.003122275445128,0.0001133989871541,-0.0084332601513779
4,-6,2,4000,-6.701361957747821,-3.382750467067391,0.7072136284613564,-0.062442994766599,0.3090784337758713,0.4462451722112891,0.6294528230124494,-0.325322933863392,-0.0655510336578997,-0.2499706268899953,0.1707891935796057,-0.0096130164852261,-0.1298228727026102,0.071875815641124,-0.056155789221728,-0.0198168554615655,-0.0034495298527103,-0.0055620438749249,0.0198289753933098,0.0189558215181574,-0.0155958351189589,-0.0187920283673604,0.011741018257832,-0.0233730199578418,-0.0219480421185917,0.0196829184408493,-7.989436827250673e-05,0.0314353941309165,0.0073672556757978,0.0397276558290449,0.019264695974735,0.0093624722093952,0.0023618109953538,-0.0187785245035729,0.0268711008818507,-0.0045386911982072,-0.0030247434800657,0.0127763749736113,-0.0233180313905377,0.0181660926244415
2,-6,2,5000,-6.543255735164395,-3.4307988228540176,0.4724291515328436,-0.1323731651976716,0.4801552838510828,0.4347304263027964,0.4894017259244424,-0.497920669476867,-0.02254488407707,-0.0313791919779605,0.0011861327012357,0.0051038406891255,0.0490908324671253,0.1385080472265493,-0.0076746815487978,-0.0200231274567219,0.0346805652229582,0.023508262050138,0.0309015259853841,-0.0054423199926034,0.0290648542216336,-0.0319861565035029,-0.004428719256683,0.000268912339762,-0.0337023087756473,0.0298295828027913,0.0053395827501006,0.0073498875745929,0.024642343652424,0.0206138315751687,-0.0091458791968496,-0.0022426404738009,-0.0143053755644336,0.0070694693370562,-0.0134189592530473,0.0168675864541221,0.0025054317008268,-0.0024235595802534,0.0022113729229941,-0.0040425026843701
4,-6,2,5000,-6.569756320772827,-3.535658749896568,0.5856569564893146,-0.2904515011008728,0.4285790651319673,0.3406063330323918,0.7190781985820108,-0.2173992860992334,-0.1603592992304273,-0.2325526495286419,0.1829319871639785,-0.0292817291854589,-0.0904200211075532,0.053185838516355,-0.0420637512331196,0.0116304780909955,0.0148669836857127,0.0231457466705099,0.0001100525454111,0.0314969271774195,-0.0447060140068185,-0.0021463202302962,0.0267693381147547,-0.0211296665115215,-0.0201728714347615,0.0270840823495773,0.0044109172322582,0.0183098445344478,0.0048092766874714,0.0350396756410463,0.0280386297734696,-0.0013260398033683,-0.006858072190605,-0.0058888787201513,0.0278043027852409,-0.0019002601203053,0.0009789680479388,0.0118389538577648,-0.0183013223116484,0.0207835584739779
2,-6,2,6000,-6.440977839640386,-3.533970939372609,0.358811733300159,-0.2823768843703573,0.585862374068178,0.3675241171536714,0.5318747954528706,-0.4462559565414274,-0.0864128568901792,-0.0014710816864714,-0.005542781980132,0.0033677450588512,0.0840681130046317,0.1330674754522117,0.0109320001174895,-0.0011009406756495,0.0508249066813633,0.0477081910057038,0.0149368931349003,-0.0005714442313014,0.0112001863592319,-0.0251948301544629,-0.0020693808778503,0.0201334140808607,-0.0377720680689483,0.0310037092514559,0.0138284276901398,0.0116105285627003,0.0333593337223008,0.0106724588182982,-0.0075565539870045,-0.0032165947924974,-0.0202069850803116,0.0075003905179348,-0.0166049089309135,0.0164046007279925,0.004055006171602,-0.0041963665330857,0.002936266545813,-0.0006262939448295
4,-6,2,6000,-6.476060424493755,-3.655478077121333,0.504312276937406,-0.482870581423781,0.5199287675270327,0.2497515211112642,0.7977978548402979,-0.1241024978583474,-0.2360006123094947,-0.2083319833159825,0.1958743715912181,-0.0503542903494829,-0.0573612472127029,0.0422918739672402,-0.0306885671460245,0.0522049507247917,0.035700886772611,0.0376358926301515,-0.0242870546729625,0.029294820361161,-0.0684315942157096,0.0092337171510144,0.0385204044707432,-0.0226192449203206,-0.0136085540318318,0.0322452041375013,0.0089743691180776,-0.0022034169613038,0.0010989593607294,0.0265168900014665,0.0342257753723997,-0.0056855318542274,-0.0124000593288437,0.0012989284250072,0.0241824113932389,-2.5520667539594144e-06,0.0057442194648817,0.0075761445669867,-0.0145854171914969,0.0222147712885403
2,-6,2,7000,-6.361282073977657,-3.6163194389549234,0.2694538046756967,-0.408935942189912,0.6738455579323231,0.3099684249738147,0.5661211820707996,-0.4037608116236062,-0.1394161129181943,0.0274510632324674,-0.0109435304647531,0.0023984986398787,0.1135018509134252,0.1306221839943911,0.0256970270591155,0.0206767244432185,0.0669648878776845,0.0640095104345654,-0.001727707799172,-0.0010321343124463,-0.0024150301368253,-0.0202383844459975,0.0001609359998916,0.0375280991621755,-0.0387925004503,0.0317468598896556,0.0210954403513357,0.0131817072417552,0.0415935538096918,-0.0004656411749208,-0.0072172417582275,-0.0023612619947319,-0.0242491116008932,0.0059929837712139,-0.0204434199371381,0.015934423243649,0.0052351561123394,-0.0070282149234666,0.003046601450849,0.00234989024065
4,-6,2,7000,-6.407029378256832,-3.7526321269164553,0.4493638919833582,-0.647608360905766,0.5895811981024546,0.1714825194090176,0.8682835650417695,-0.0433082131520989,-0.2972734822902865,-0.1817657840044477,0.2089341483486763,-0.0727786011233319,-0.0277138249597294,0.0361909028506235,-0.0204599398875202,0.0961728080249579,0.0565092768476852,0.0437502541802075,-0.0489436450446587,0.0190478432976971,-0.0885905504439841,0.0172555772235587,0.0471525790232473,-0.0256716961707812,-0.0048681720808776,0.035551982464635,0.0138534829877113,-0.0260857739343037,-0.0029863478768877,0.0159108375325641,0.0390099735328939,-0.0058945834793118,-0.015114361529272,0.004492829836459,0.0171387455217587,0.0012207524089022,0.0110190902593276,0.0015738115437423,-0.0117417421252676,0.0236162379696685
2,-6,2,8000,-6.297238141175756,-3.684077436959097,0.1971901329032106,-0.5174654888673815,0.7482423847570177,0.2601571634409745,0.5947076932638192,-0.3681995992953606,-0.1843753440142191,0.0548429885181956,-0.0153457096881473,0.0017772530297315,0.1389495163907912,0.1300598966051217,0.0379116933860956,0.0433632379965428,0.0825777603974667,0.0752955147882167,-0.0179972004918405,-0.0046765494130692,-0.0131432228402813,-0.0164511879780263,0.0020941125840354,0.053046063236904,-0.0380714683987934,0.0322381484151825,0.0274566970773693,0.0131557281490182,0.0494144960178672,-0.0120325077963603,-0.0076976630922478,-0.0005423500401323,-0.0270093233400686,0.0033051555157802,-0.0246374167658139,0.0154936371188018,0.0061738128583559,-0.0102530923954954,0.0028872550637202,0.00509674043304
4,-6,2,8000,-6.3550232144072885,-3.83364724437564,0.4123502167531352,-0.7900129663418366,0.642709261934426,0.1037710835867031,0.9322218680031784,0.0269325573796014,-0.3471384028464028,-0.1543254005846173,0.2218268332203423,-0.0958850302341193,-0.0001221783725232,0.0332854754653684,-0.0108218215294723,0.1404779318643405,0.0762685752446009,0.0451607793478942,-0.0717837821096489,0.0043101618674867,-0.1062737978125163,0.0230919835622238,0.0532034918466576,-0.0286953621903846,0.0049341105351647,0.0373901694448458,0.0183871606821076,-0.0506684760105102,-0.0066826477623598,0.0040436785966848,0.0426150968456758,-0.0035207682983935,-0.0155418620225574,0.0047300040830673,0.0080000590620212,0.0021838988435543,0.0161204652129863,-0.0053385526399342,-0.0093033622617625,0.0253772505854973
2,-6,2,9000,-6.244557047652963,-3.741222698110272,0.1375291677896273,-0.6118770741811861,0.8120023838939211,0.216574577789176,0.6192904201142986,-0.3378884476381004,-0.2231964355460113,0.0805451226399179,-0.0189314284275649,0.0013084108819818,0.1613676646182976,0.1307315114354764,0.0483601096039285,0.0660047012113183,0.097481680019159,0.0832617218060749,-0.0334254873912228,-0.0102709672421216,-0.0218249874116277,-0.0134242773129568,0.003737618396736,0.0670683567493024,-0.0363312459710588,0.0325921244204663,0.0331014442052254,0.0121711433612536,0.0568725407132918,-0.0236275608916777,-0.0087055580816762,0.0017741917829618,-0.0288850416079885,-0.0001181360079758,-0.0290030379321122,0.0150987206962642,0.0069269727378253,-0.0135577210804522,0.002607460231312,0.0076893087278256
4,-6,2,9000,-6.31521717105024,-3.902880080666756,0.3876990517453482,-0.9139692716634884,0.6835358554903587,0.0448725774405867,0.99085352714624,0.0885058290383088,-0.3877247658848341,-0.1261950943904031,0.2343688863052895,-0.1190308920279704,0.0258525259407372,0.0327080279882939,-0.0014093611986286,0.1835081899197007,0.0946702186855004,0.044213311226921,-0.092079790490144,-0.0130902034042825,-0.12240197576378,0.0275003155987953,0.0570912334450806,-0.0308532508066241,0.015176840382803,0.0381845738968658,0.0220479417228853,-0.0743615882202433,-0.0096233138174614,-0.0085076584258457,0.0450351780983326,0.0004594251819664,-0.0140415778043592,0.0025737753463872,-0.0020936252842611,0.0032603156272223,0.0207242287790744,-0.0127057857917671,-0.0069159287271368,0.0274127193379467
2,-6,3,3000,-1.2416774393618706,-5.1199900501118725,1.345243367336297,0.2430797320685301,-0.1685563750763467,1.063262164482326,0.081413427698665,-0.7375192468638669,0.2356975193525499,-0.1166014580663188,-0.0339918583121785,0.0629650715600278,-0.0445494041176036,0.1902865848920645,-0.1146081564539653,-0.0096422943446079,0.0311051090519831,-0.0645469564111162,0.0177778040123249,-0.0487483238255396,0.0677976682901725,-0.0272245799236859,-0.0244319182613867,-0.0788009590109187,0.0183301904859277,-0.0066676350955619,-0.0120446678928356,-0.0163504932768595,-0.0295542583786206,0.0207553195605013,-0.0180024235311577,0.0024299318462116,0.0065529982603285,-0.0105434578834508,-0.023301685866758,0.0177712960332782,-0.0004859161174167,-0.0044358445538958,0.0020473121218457,-0.0176757409397056
4,-6,3,3000,-1.2707713034799712,-5.111208053265043,1.405042997571807,0.1662164976614712,-0.2387314078317038,1.018484249812224,0.3021746470012681,-0.5391304804204138,0.154727317717739,-0.3296232322573615,0.1570476415622963,0.0583391261512274,-0.2119495027360907,0.090373476481662,-0.1462641256167753,-0.0236690754735895,-0.0312194857146794,-0.055051442072036,-0.0151375096843524,-0.012951325435793,0.0194166782456094,-0.0430838455573718,-0.0276353398501747,-0.0257465040127065,0.0045010499573478,-0.0273432102563397,0.0002344443603352,0.0520423068210703,0.0092197097362105,0.0075439585022008,0.0029538937851008,0.0254484003577464,0.0264480967320137,-0.0447060702134532,0.0004963931302576,-0.0143946513390332,-0.0132114819489274,0.016639101933812,-0.0247272175940618,0.0098859253542604
