Order,Cd_pres,Cd_visc,Cd,Cd_pres_rel_err,Cd_visc_rel_err,Cd_rel_err,sep_loc,sep_loc_err,AoA,Mach,Reynolds,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Label
2,0.0343807611,0.1408047666,0.1751855276999999,0.1004009352317515,0.0532852288919725,0.0622109391737967,0.379686,0.030957,-5,1,7000,-10.532640782325798,-1.1506637747037127,-0.1321839265572435,0.4104360076225928,0.4153951367725784,-0.4753242158026314,0.3115006582642834,-0.0834423655837965,0.1643452745924983,-0.0139054869578718,-0.0508410532214374,-0.005218080469944,-0.0307649740756089,-0.0237278372414512,0.0850584697650134,0.0419587909594328,-0.0105330934144705,0.0029788980360207,0.0140271621362651,0.0122607175273754,-0.0144011458745483,-0.0169954647476701,-0.015785265917625,-0.002998379435833,-0.0210307416184461,0.0544600331256001,-0.0080688099140156,-0.0143362884925066,-0.0015893422316967,-0.0100864785103267,0.0144228334299316,-0.0061946182067277,0.0006386371696418,-0.000991099526161,0.0038665670526662,0.0123269404715512,-0.0024851273419471,-0.0017115368567076,0.0033351028292997,0.0070477899301164,MISSED
4,0.0312438494,0.1336815164,0.1649253658,0.0,0.0,0.0,0.348729,0.0,-5,1,7000,-10.590250779479536,-1.2077347683162387,-0.2174002880394774,0.4621105137005544,0.3852648115472212,-0.4449275300083855,0.3046549973412981,-0.1254677520587732,0.0546105089380289,-0.0071188029106858,0.026826356706423,-0.0223223167134888,0.0307280972972987,-0.0296458503100474,-0.0203433800512876,-0.0346699658300386,0.0025257981318651,-0.0279445376790333,0.0266859385790534,0.012007182756457,0.0051863506518229,-0.0102953337950368,0.0119975296248869,-0.009969123310716,0.0045763424251559,0.0367383958175434,-0.0030967883705544,0.018930075731723,0.0058660368942369,0.0026247819596453,0.0093028939281901,0.0109527939478489,-0.0107750866109611,-0.010967911016562,-0.0126438690982221,-0.0063297111751335,0.0123704224863273,0.0073650906713847,0.0002238849794997,0.0001088063212296,CAPTURED
2,0.0337039741,0.1309806723,0.1646846464,0.0976954952511361,0.0542997729329416,0.0628995114792086,0.379686,0.043227,-5,1,8000,-10.515906997590957,-1.1699092511896694,-0.1153686117335615,0.3721280833681892,0.449494010962822,-0.5040439797257914,0.310725317658978,-0.0935128876572936,0.145905230799996,-0.0135428247136702,-0.0626914961685638,-0.0032854210777714,-0.0372492440162244,-0.0287526607792261,0.0971834765569256,0.0452269337985244,0.0023044725885401,-0.008776799992178,0.0226628877762555,0.0199230528786268,-0.0121614364270758,-0.0170624951142749,-0.0093557437436316,-0.0023290316263922,-0.0242262818515693,0.0580490735424616,-0.0101088818435322,-0.0163888504610959,-0.0030147225841781,-0.0105717880056215,0.0163508835928776,-0.006749893476427,0.0021824332079252,-0.0009262620838746,0.0038928559964179,0.0161735846137989,-0.0027210652790173,-0.0015705182111795,0.0033958457905603,0.008777567609504,MISSED
4,0.0307043021,0.1242347534,0.1549390555,0.0,0.0,0.0,0.336459,0.0,-5,1,8000,-10.574363913226506,-1.230891783522702,-0.2075036797176557,0.42221349812787,0.4184384473468318,-0.4739258672189836,0.3032136036587461,-0.1397223927456743,0.0308158140040273,-0.006227427926981,0.0200945981631029,-0.0220467952788188,0.0247393347615995,-0.0341099507926384,-0.012889830286991,-0.0319335475742237,0.0165942464041657,-0.0400447077829519,0.0347721606073034,0.0200832116305289,0.0057549186842564,-0.0101766811583717,0.0178182377212685,-0.0092383021063986,0.0028576670084988,0.039079100201849,-0.0063758677671289,0.0185982630284726,0.0042124307760045,0.0018497288511062,0.0110537976182444,0.0106436008741905,-0.0111563815790464,-0.0119317639307848,-0.0126212733958841,-0.0044052802533303,0.0129061259806462,0.0074825006791742,-0.0003453999386866,0.0006309871118394,CAPTURED
2,0.0331682832,0.1229662672,0.1561345504,0.0951677565052378,0.0554369322892622,0.0636340873153161,0.379686,0.043227,-5,1,9000,-10.502369153092904,-1.186455220303844,-0.1025805806890047,0.3392198288922494,0.4787015509466377,-0.5287030911412243,0.3102757065990219,-0.1028410166832385,0.1292523429127321,-0.0132426749596938,-0.0733329863431438,-0.0022396507899753,-0.0429140202922437,-0.0339984549986096,0.1078364696508792,0.048058726302714,0.0149806354925429,-0.020179894756481,0.0293794509746835,0.0272877343112489,-0.009384650478419,-0.0169695703476511,-0.0038435586176859,-0.0013912378276038,-0.027405898672451,0.061253305227273,-0.0123613342701994,-0.0186727504721673,-0.0044730879866321,-0.0105379587135154,0.0182174676683379,-0.0072819708120212,0.0035276129691777,-0.0009466445483947,0.0038680282420785,0.0201385176808724,-0.0029949687371301,-0.0015287063940117,0.0034843620588977,0.0104606950043131,MISSED
4,0.0302860297,0.1165074515,0.1467934812,0.0,0.0,0.0,0.336459,0.0,-5,1,9000,-10.56162124781649,-1.2506406329314017,-0.2008964408375544,0.3876049856706035,0.4465987841120519,-0.4987964411185166,0.3022918274870783,-0.1527809930163168,0.0097390329648936,-0.0054567523173688,0.0139714355777613,-0.0227349304639441,0.0193395414908692,-0.0386906882606997,-0.0061673274032419,-0.0296009142577275,0.030610172102172,-0.0516249943175505,0.0409671269889206,0.0276559223327857,0.0068216143234743,-0.0099072573473246,0.0227804488814823,-0.0082709136440209,0.000842421217879,0.041264276904559,-0.0098785412861973,0.0175309774838804,0.0024543103600357,0.0015524281888344,0.0127426888487612,0.0102179179699335,-0.0115652136289588,-0.012680014370661,-0.0126697316318583,-0.0021962193028969,0.013129285799287,0.0075296789873578,-0.0008357197616052,0.001089279419618,CAPTURED
2,0.0398660577,0.1111113703,0.150977428,0.0644049444440349,0.023005998833747,0.0336213690411743,0.468719,0.0095129999999999,-5,2,3000,-5.6917098926459495,-2.2590122681157445,-0.2543585148808956,0.2093116878319626,0.2435387828647562,0.5172344062793865,0.3824737215811289,-0.0325958806355036,0.4234813200252752,-0.0348949485753373,0.0414623320394752,-0.0190027541452136,0.0168056121744721,-0.0254671560109576,0.0047311010361107,0.0273153195212052,-0.0372590564130258,0.0492102813086666,-0.0695042841747237,-0.0292999055964232,0.0205505913884086,-0.0099262865280919,-0.0617136678010053,0.027670290936143,0.0156692495548976,0.0060539391056862,-0.0056537206052636,-0.0107508888738379,0.0194635601789866,0.0129831518625038,0.0073785191859368,-0.0058252938128108,-0.0135432834443801,0.0005241074963752,-0.0031455947412745,0.001453463878217,-0.0106393861831918,-0.0078643546559197,0.0093918867856271,-0.0008597179193801,MISSED
4,0.0374538449,0.1086126283,0.1460664732,0.0,0.0,0.0,0.459206,0.0,-5,2,3000,-5.7508993073259145,-2.270188257804304,-0.3014232274086909,0.2607605099517898,0.2086972934658245,0.5527961386455956,0.3935095001776272,-0.0475848831954691,0.3644576166437281,-0.0319360432698982,0.0970410041459398,-0.0233595625870766,0.0812725958565214,-0.0275801252564845,-0.0708991711201695,-0.0578454777098417,-0.0194242182330874,0.0193003076642279,-0.0579816342509154,-0.0512496875950803,0.0367280153198689,-0.0177729420410686,-0.030974188499696,0.018712739910303,0.0294968617413828,0.0051739400497746,0.0017827725594394,0.0033775376394858,0.022924455609842,0.0297071593963486,0.0045644480092615,0.0043339039895197,-0.0120441550994554,-0.0019633632786072,-0.013764501204525,-0.003624375411754,-0.0060223469025356,-0.0033345749303493,0.0044814591192643,-0.0023113254174812,CAPTURED
2,0.0376353863,0.0944835762,0.1321189625,0.0664296630054514,0.0228605442129665,0.0349047498915036,0.423892,0.0094119999999999,-5,2,4000,-5.582576484234162,-2.3723518160754606,-0.1415639110316984,0.0268535213997321,0.4067662789193255,0.3866707768352115,0.3742795843268,-0.0886709109796295,0.3300550748747113,-0.029259891965306,0.0350070608184403,-0.0061830218152298,-0.0127959286841428,-0.017367761166193,0.0275738235003039,0.0397843945714638,-0.0507419102208483,0.0465267283882971,-0.017426555919791,-0.0123368647467316,0.0102426217863662,-0.0128477660418744,-0.0386254151924157,0.0176344198645471,0.0150996758073652,0.0136182681150406,-0.0029463362878305,0.0041889167305965,0.0189583469089367,-0.004153078744418,0.014858763084733,-0.005230745693664,-0.0092741088072313,7.711990225478527e-06,-0.0039422271927059,0.0008707608900639,-0.0071911241215282,-0.0073548222371347,0.0105313937346445,-0.002819624499507,MISSED
4,0.035291016,0.0923719042,0.1276629202,0.0,0.0,0.0,0.41448,0.0,-5,2,4000,-5.6421708841993015,-2.387855734328902,-0.1985609408630617,0.0774121881980067,0.367307521232655,0.4218031875861022,0.3833848365681772,-0.1081591470751092,0.2641217507402361,-0.0253766338038962,0.1034218532554585,-0.009331153931629,0.0556239923705302,-0.0168953663166397,-0.0619397304853554,-0.0484353751114089,-0.0324026224075939,0.0169575038743951,-0.0062586033814699,-0.0367199398292681,0.0215390872407471,-0.0221986608449422,-0.0065465291375196,0.0075327893472175,0.0339033279874675,0.0098264601954709,0.0052268505319638,0.023451995979077,0.0242277537122389,0.0134845496465602,0.0120634990848612,0.005510940079692,-0.0100744008776394,-0.0061556278945479,-0.0139353844367693,-0.0076665497020317,-0.0017774104966894,-0.003536765511569,0.0031465105023764,-0.0039699729765449,CAPTURED
2,0.036176574,0.0835273324,0.1197039064,0.0669950978995235,0.0231510325625049,0.036016758177888,0.379686,0.0,-5,2,5000,-5.509338332961624,-2.456588595569865,-0.0735250307752625,-0.1176000086550292,0.5348305298161147,0.2809832588110798,0.3689113101734056,-0.1359511692385191,0.247143549784755,-0.0250363025062111,0.0210700311778949,0.0001643636271256,-0.0336287041606495,-0.0208899613734586,0.0468152077697753,0.0472208003348663,-0.0415971927719208,0.0302330929577155,0.0141934079915639,0.0047686907552238,0.0084436997289712,-0.0159649763766077,-0.0221244331617362,0.0145698574543067,0.0149239856281159,0.0190166089239786,-0.0048437299074714,0.0090578930108713,0.0153941013360252,-0.0131556026149604,0.0189570577386418,-0.0046443348988924,-0.0078798284693642,0.0001860122949412,-0.0040265026263343,0.0013331317915735,-0.0052643081194244,-0.0061644636341991,0.010795889310185,-0.0028897972049028,MISSED
4,0.0339050986,0.0816373436,0.1155424422,0.0,0.0,0.0,0.379686,0.0,-5,2,5000,-5.569496909881705,-2.4754178549456,-0.1391636936067202,-0.0690386265796196,0.4908993667668437,0.3152320199671861,0.3768312663264335,-0.1590556167775348,0.1763719269328756,-0.0203826752308097,0.0997541994828355,-0.0022858268513427,0.0383397112532796,-0.0177258337877497,-0.0528089563425211,-0.0435642499290833,-0.0220837529396499,0.0014969623978306,0.0245908201704984,-0.0218487137947935,0.0147247242126303,-0.0266345584611897,0.0100866285192326,0.003502417200116,0.0380385626752958,0.0125025180801692,0.0039170625123923,0.0321460414464483,0.0222562909831682,0.0041512848428162,0.0160087106661514,0.0070741120291205,-0.0106470428738882,-0.0090807113753866,-0.0137473090843576,-0.0105890818008523,0.0010911373061603,-0.0031108855990869,0.0013230141607687,-0.0042485331726787,CAPTURED
2,0.0351624053,0.0756555977,0.110818003,0.0667977793617177,0.0237505878400339,0.0370282484061638,0.379686,0.021849,-5,2,6000,-5.456809955482434,-2.522865023080229,-0.0311466591496494,-0.2355158711929593,0.637467043035924,0.1942590761748939,0.3662123710650762,-0.1775350732175397,0.174241882028428,-0.0216923925714261,0.0056724212092087,0.0024558087421916,-0.0500352272474966,-0.0294034552705061,0.0638672317537106,0.052143827170124,-0.021663707943464,0.0077679799051779,0.0340086584303173,0.0217148890786238,0.011240678898198,-0.0185600903814903,-0.0098917124937537,0.0149462907702822,0.0138497174853512,0.0232902976882814,-0.0096741427241032,0.0086661533369761,0.0105058593142077,-0.0171533012155232,0.0217714718551431,-0.0042265018719879,-0.0079293227778362,0.0001188802945553,-0.0039447436108414,0.0034605228698373,-0.0041003564416903,-0.0053230508370212,0.0106569015362855,-0.0020566096655588,CAPTURED
4,0.0329607035,0.0739004193,0.1068611228,0.0,0.0,0.0,0.357837,0.0,-5,2,6000,-5.517578504916318,-2.5443116129170265,-0.1042542182800172,-0.1894149595069254,0.5892780090582344,0.2274552787471651,0.3735663293954199,-0.2034629999485013,0.0998101233067478,-0.0163925809523347,0.0927455756997715,0.0002877874031876,0.0251220639347216,-0.0234482837228685,-0.0431600092878114,-0.0408727342233562,-0.0005901370319885,-0.0200549636356434,0.0434449496565155,-0.0069235141723702,0.012876007176534,-0.0302460947297674,0.0219355436682933,0.0030892621276411,0.0406414930023794,0.0142559986893446,-0.0005005424735204,0.0345403759943255,0.0186354024160374,-0.0006451637708058,0.0185127095688551,0.0087220657995555,-0.0122465993644859,-0.0117099153774768,-0.0136051799342961,-0.0116497252491888,0.0031739798100055,-0.003009471190419,-0.0005033433153094,-0.0039843514279868,CAPTURED
2,0.0344286822,0.0696659424,0.1040946245999999,0.0662439223976737,0.0245499600723583,0.0379743738234847,0.336459,0.0,-5,2,7000,-5.417387855881215,-2.5769918988582137,-0.0044217244860957,-0.3339507167468107,0.7213325139156977,0.1220290015531178,0.3655517232387681,-0.2146772111968124,0.1101295453644836,-0.0189448845930114,-0.0090777703726942,0.0020884350151087,-0.0638796729320711,-0.0399043210269001,0.0794238139828156,0.0557074841329157,0.0032317183786034,-0.0170459038810774,0.04671653922453,0.0382752231729665,0.0166005517835246,-0.0206028636915161,-0.0004261839125277,0.0170816600890421,0.0117788418552072,0.0269480498504267,-0.0162365007136446,0.0054065192527275,0.004974761178402,-0.0181467586301222,0.0241165733712648,-0.0039659867812681,-0.0086742116245516,-0.0002751771701678,-0.0038127609032196,0.0070154023037522,-0.003394218321432,-0.0049820501954133,0.0103315847203428,-0.000803235193063,CAPTURED
4,0.0322896867,0.0679966279,0.1002863146,0.0,0.0,0.0,0.336459,0.0,-5,2,7000,-5.4787388542184345,-2.6005090022384736,-0.0839675482876856,-0.2904987937510607,0.6691896174935685,0.1540892567042294,0.3728005899520331,-0.2427669740741646,0.032774234919029,-0.0131009717195792,0.0849190063170775,-9.96919293043408e-05,0.0141189578810916,-0.0311307228185975,-0.0330726403121458,-0.0392874642488916,0.026059167148662,-0.0440358291204016,0.0551274011473712,0.0078119905442586,0.014095218060165,-0.0329944354867298,0.0308160083538137,0.0045781387297121,0.0416776169757848,0.0156148803084147,-0.0068369925070866,0.0332805809769197,0.0140569939868488,-0.0025462136139063,0.0204187214504551,0.0103447355255439,-0.0141548225713968,-0.0141905785429645,-0.0135427954793776,-0.0110909311935462,0.0046800311761254,-0.0033498661055031,-0.0022279412498439,-0.003507843645365,CAPTURED
2,0.0338826694,0.0649182053,0.0988008747,0.0655721134449904,0.0254755693073476,0.0388818117327689,0.336459,0.0,-5,2,8000,-5.386795314713521,-2.622363865308346,0.0123384259514103,-0.4175720815723883,0.7910344278764655,0.0610176470860667,0.3663734937848955,-0.2480875492243208,0.0535338191934827,-0.0166292784307553,-0.0225216955707017,-5.765320901396365e-05,-0.0760518306579666,-0.0509639704757953,0.0938511582084317,0.0585032830391379,0.0300717064999629,-0.0422451101768248,0.0549671128088982,0.0542941194481402,0.0234136359234196,-0.0221753573415054,0.0072088793926118,0.0201075081459625,0.0089015270193053,0.0302379228187847,-0.0237464711208031,0.0005556442786764,-0.0008670033371627,-0.017357839896151,0.0263090647374775,-0.0038301745232124,-0.0097298615000401,-0.0009043199360589,-0.0036539262054619,0.0116111201131259,-0.003001549620167,-0.0050526441220846,0.0099123142112657,0.0006344886982894,CAPTURED
4,0.0317976315,0.0633054626,0.0951030941,0.0,0.0,0.0,0.336459,0.0,-5,2,8000,-5.448661894942626,-2.647530005102244,-0.07273114573304,-0.3768326614070226,0.7352863237342808,0.0919246031266358,0.3737924486345886,-0.2778125247401853,-0.0262124140146112,-0.0103236460753553,0.0772023269147359,-0.0024705488037289,0.0044411359103089,-0.0394228439863795,-0.0226991631552228,-0.0382749771355082,0.0547499422730906,-0.0685265298138134,0.0623756469824778,0.0221585909025623,0.0172308384450561,-0.0350168183739139,0.037802171644274,0.0070659464309748,0.0413810439022546,0.0168081366547053,-0.0142943049214477,0.0298315156578499,0.0088989870651769,-0.0026069710762952,0.0220547913610027,0.0118947132400108,-0.0160380745380082,-0.0164884576153303,-0.013518402168609,-0.0092914068631968,0.0057009265834706,-0.0040512126209311,-0.003823481276113,-0.002943118961497,CAPTURED
2,0.033467759,0.0610381245,0.0945058835,0.0649211646879858,0.0264811966233872,0.0397726271714614,0.336459,0.008981,-5,2,9000,-5.362428846244063,-2.6611512463313054,0.0225552726206685,-0.4896234104499828,0.8498190840034957,0.0088352136717176,0.3682381153499768,-0.2782737059864791,0.0033048241228336,-0.0146374652325457,-0.0345433443710308,-0.0034079654895982,-0.0870255620313705,-0.0618787586282922,0.107372342201799,0.0608390272890254,0.0572618047223733,-0.0668300679152439,0.0603518080987718,0.0696765398476991,0.0310132560112009,-0.0233794640306413,0.0135849743540794,0.0235609976497696,0.0054241677618075,0.0332949924515422,-0.031700609819947,-0.0051580197430553,-0.0068395770828237,-0.0155062305529177,0.0284679749542252,-0.0037633393476947,-0.0108862055302954,-0.0016469030175382,-0.0034553858813298,0.0169014336803115,-0.0028431803819336,-0.0054356180691346,0.0094606367897518,0.0021352609944207,CAPTURED
4,0.0314274522,0.0594634609,0.0908909131,0.0,0.0,0.0,0.327478,0.0,-5,2,9000,-5.424717113034319,-2.687604947321763,-0.0672226993175767,-0.4515872223116995,0.7908398017063609,0.0385858858031575,0.3759995345898138,-0.3092202761609924,-0.078385325631507,-0.0079415586976798,0.0698952901930089,-0.0061672214266973,-0.0043758229791003,-0.0476847287570424,-0.0121920600374974,-0.0375603043934865,0.0838121147619657,-0.0925393418795879,0.0668062811947725,0.0359815258522789,0.0215762716289291,-0.0364646225758266,0.0435535975387086,0.010064105057577,0.0400360551667152,0.0179680627540046,-0.0223631914559523,0.0250876013233503,0.0033996724635627,-0.0015064474024477,0.0235723493987545,0.0133366066951678,-0.0177744136108144,-0.0185596905367708,-0.0134994780360715,-0.006596665189432,0.0063149933034167,-0.0050070451144309,-0.0053143539566645,-0.0023386992938965,CAPTURED
2,0.0406179973,0.0735760288,0.1141940261,0.0481827917364471,0.0141268814449076,0.0259837794439955,0.468719,0.044827,-5,3,3000,-0.5517470760362391,-3.6369465702151937,-0.4351102559686893,0.1513203423560037,0.0674955785207031,0.9230628323076542,0.2219275326905395,-0.0450777622781315,0.5550589878590121,-0.0477964621946263,0.078435116121623,0.0041906240725687,0.0476392920360191,-0.0333159849310841,0.0266206509659404,0.0482371555998317,-0.0259387207037862,0.0419740274336464,-0.0680368041410001,-0.0247548615892544,0.0168836999526955,0.0048709306490077,-0.0508732033085034,0.0282165941075074,-0.0191148195464654,-0.027151024429007,-0.0104034848601483,-0.0082901291929151,0.0208003918084509,0.0121024095714799,0.0033888826888562,0.0050249895545144,-0.0145081193463929,-0.0020883016422932,-0.0058263872546722,0.0096620943953538,-0.0105251990358557,-0.0031431036896233,0.0111264506882745,-0.0022775591931379,CAPTURED
4,0.0387508721,0.0725511079,0.11130198,0.0,0.0,0.0,0.423892,0.0,-5,3,3000,-0.614896625377437,-3.631570035844103,-0.4652303843018306,0.1984100478022676,0.0347368004511148,0.969842801146718,0.2391778632071832,-0.0541949373135319,0.5220577015267435,-0.0455347610808055,0.1313652388899613,0.0042296547143106,0.119434737007693,-0.0339695851285205,-0.0411931175823256,-0.0448293100727633,-0.0013531411253216,0.0099784467442125,-0.0589910534890943,-0.0608307651840956,0.018622440462002,-0.0148332987873116,-0.0186467801070569,0.0170705426948515,-0.0110764951844224,-0.0189402025153901,-0.0087574092808862,-0.0019552824077181,0.0208249182394814,0.0312859908058253,0.0056378495890506,0.0111541363382414,-0.0115298070574097,0.000397740683736,-0.0090361977024508,0.0114051187312343,-0.0101751538091794,-0.0026002966171574,0.0046811521818899,-0.0060951981351476,CAPTURED
2,0.0384031057,0.0626274664,0.1010305721,0.050686397173046,0.0141195637786178,0.0277152324534904,0.423892,0.0442059999999999,-5,3,4000,-0.3893316410486869,-3.811965086168344,-0.2849048611563997,-0.1337226414570391,0.3115140744347918,0.7186856040923499,0.2159604263159978,-0.1434257404103764,0.384713400496192,-0.0355214613064822,0.0963215926212263,0.01321366904853,0.0156713876559286,-0.0159838899395636,0.0379813539581636,0.0591333838044051,-0.066461480280397,0.0530637559375974,-0.0125340597583216,-0.0085147235545048,0.0025772552340877,-0.0012864918151966,-0.0301303204401061,0.0111833927160542,-0.0139534140833841,-0.0212336780179563,-0.0025536783847017,0.0139608449802774,0.0176718083631283,-0.0111228945397777,0.0122385556064777,0.0060538432473126,-0.0054064948764396,-0.0036285473864051,-0.0065656751192575,0.0058536330462483,-0.0056816120478382,-0.0039090667964659,0.0129678234927802,-0.0046141747047114,CAPTURED
4,0.0365504929,0.0617555056,0.0983059985,0.0,0.0,0.0,0.379686,0.0,-5,3,4000,-0.4519406325402486,-3.80742422719906,-0.3215061043880471,-0.086962591107199,0.2724174450016602,0.7653023310188599,0.2314885894452839,-0.1545629805364028,0.3502246399342001,-0.0331313284973789,0.1618133749270776,0.0168324865039529,0.0922903471787403,-0.0133121471928169,-0.0429143876927479,-0.0378088367782553,-0.0420705633163926,0.0220864715284349,-0.0029171730832861,-0.0488655987050364,-0.0033187112839303,-0.0246117079492042,0.0039607469561376,-0.0022287802033314,5.578215609702841e-05,-0.0156095398826576,0.0011845136446963,0.0242906544901119,0.0199726524506013,0.0081897386622423,0.0159568312667407,0.0120988020178282,-0.0032858679116231,-0.0063570842122947,-0.0083140414373361,0.0050431792752399,-0.0060673501161273,-0.0044935252602318,0.0031317641794126,-0.0071818480135718,CAPTURED
2,0.0369725672,0.0554097395,0.0923823067,0.0519253896916638,0.0144137725501868,0.0291006512381328,0.379686,0.009235,-5,3,5000,-0.2807506052619909,-3.940655158885749,-0.2002332507503323,-0.3615038285961215,0.5019752648856497,0.5521277890807869,0.2152406374140189,-0.225515561895995,0.2366993148536466,-0.0263699199079104,0.0962739631811878,0.0162116361237025,-0.0071629843575046,-0.0155028578004903,0.0504746655240194,0.0630067354823685,-0.065656792165168,0.0398446054857926,0.0150434585307096,0.0081113892057193,0.0010305293303627,-0.008888218441538,-0.017881941512994,0.0061630605090736,-0.0079606209325778,-0.0184750830103461,-0.0031263463389559,0.019856631456547,0.009548596327007,-0.0223674800958656,0.0153450207198724,0.007392314896725,-0.0032472131263662,-0.0035265163646936,-0.0052698987111416,0.0020732675418128,-0.0031768112527903,-0.0033649923538254,0.0132694859560811,-0.0050870552768112,CAPTURED
4,0.0351475186,0.0546224243,0.0897699429,0.0,0.0,0.0,0.370451,0.0,-5,3,5000,-0.3432098117361205,-3.936802125467825,-0.2421263647943885,-0.3164267666942795,0.4570243239252448,0.5979756199859525,0.2295506994319163,-0.2378863727977631,0.2017046724826278,-0.0236030976627261,0.1717428071015486,0.0225518379074184,0.0743477316070688,-0.0093610981061754,-0.0398503126180959,-0.0374246143813873,-0.0407182866480464,0.0103112909209267,0.0246618463494487,-0.0358735731601784,-0.0122792053513822,-0.0350495801149978,0.0167409263294256,-0.0090861694307303,0.0114687949270262,-0.0155048313741932,0.0025938169494671,0.0332277195499744,0.0141316813980918,-0.0044392162078003,0.0200925827289042,0.0141457038210793,-0.0017761925483698,-0.0103083265815938,-0.0065834400140451,-0.001506684506098,-0.0033991838071666,-0.0051633018592217,0.0007315215866021,-0.0072770019964145,CAPTURED
2,0.0359896751,0.0502167263,0.0862064014,0.0524923344367016,0.0148912850925351,0.0302574394910678,0.336459,0.0,-5,3,6000,-0.2032070139253659,-4.040800743386625,-0.151693259199538,-0.5486599366176956,0.6535191802241663,0.4150894730261416,0.2188153618337969,-0.2963791598228981,0.1086018111324117,-0.0191250728744109,0.0893999581338013,0.0149408612588246,-0.0258117126368031,-0.0223219517307541,0.0645086928918692,0.0635706103542533,-0.0439827595717859,0.0145615841182208,0.027471616706985,0.0250444324694293,0.0061669202602446,-0.015910950888143,-0.0103180337616613,0.0069250631852705,-0.0039429230088707,-0.0170339216965623,-0.009375982055856,0.0171290751919514,-0.000540757849825,-0.0258064827395299,0.0161322796402372,0.0088510841467321,-0.0044149885104569,-0.0035541539316848,-0.0034081562227453,0.0004212695231528,-0.0018439012282898,-0.0031957860733875,0.0129489053892733,-0.0046395980954292,CAPTURED
4,0.0341947147,0.0494799069,0.0836746216,0.0,0.0,0.0,0.336459,0.0,-5,3,6000,-0.2656974610902114,-4.0375299986673365,-0.1980157285012783,-0.5059350896227158,0.6033321630290376,0.4598270478669031,0.2324584153888869,-0.3094502853827833,0.0732899744865265,-0.0159815511904707,0.1729259978304075,0.0232921702381226,0.060358099625649,-0.0126586601062734,-0.0326751338143147,-0.0399242889074384,-0.0179816667475672,-0.0136634202027334,0.0366829866258074,-0.0220347609025154,-0.0136818838858518,-0.0440952881599922,0.0241845499024536,-0.0097753046030367,0.0202319513667348,-0.0166443169032945,-0.0018967383636281,0.032764654999732,0.0060525775917687,-0.0097000477938771,0.0215349066548066,0.0167551186968642,-0.0032520817569715,-0.0135888944377958,-0.0048401367268979,-0.0059397302577031,-0.0015916600216826,-0.0060888122866448,-0.0015989305508987,-0.0070927371537315,CAPTURED
2,0.0352860987,0.0462585301,0.0815446287999999,0.0527158911055779,0.0154751988600043,0.0312616207949745,0.336459,0.0,-5,3,7000,-0.145263844049568,-4.12176228169601,-0.1243439879357717,-0.7056254119757076,0.7764427505964512,0.300852302788781,0.2253519514720214,-0.3584065933949246,-0.002712051950293,-0.013195180946645,0.080118085322945,0.0106744529810609,-0.0422249711440732,-0.0321537988902929,0.0797526107330996,0.0625720096248869,-0.0118567698744392,-0.0162350685016181,0.031482817444785,0.0421155167739321,0.0149671488078551,-0.0219501792980487,-0.0052674663947301,0.0105458656172092,-0.0022263302710397,-0.0160727057036722,-0.0191901947721881,0.0097384357038055,-0.0113949580021485,-0.0244357249847053,0.0160607363645076,0.0103327543110355,-0.0071032702257404,-0.0039666225920691,-0.0014848750403898,0.0010035461818748,-0.0012653163053531,-0.0036478743797947,0.0123560030767135,-0.0037170391163597,CAPTURED
4,0.033519109,0.0455535794,0.0790726884,0.0,0.0,0.0,0.336459,0.0,-5,3,7000,-0.2078367363840742,-4.118961418989741,-0.1743937136799213,-0.6655842982247946,0.7216674219913015,0.3442663409927987,0.2387612883415791,-0.3718060965531075,-0.0383483705107658,-0.0097081017915802,0.1702093212607275,0.0204854467116781,0.0482303921535529,-0.0190292676763937,-0.0224735422917339,-0.0436314097325836,0.0155486698505829,-0.0434241652764821,0.0400561829879519,-0.0076406984430068,-0.0104781371037297,-0.0514561083927015,0.0288171458715737,-0.0072907120558308,0.0260191007431662,-0.0181094147335246,-0.0102651735559184,0.027046053171751,-0.0031209873715078,-0.0101236222458524,0.0217771447227468,0.0196474520362662,-0.0058958490451144,-0.016609889590607,-0.0033142092097637,-0.0080919542519844,-0.0004814738901651,-0.0075037445026205,-0.0037074787315288,-0.0068228152619128,CAPTURED
